vessel_id,mmsi,imo,vessel_type,hull_area_m2,coating,timestamp,date,lat,lon,mean_speed_knots,vessel_speed,idle_hours,idle_time,stop_duration,sst_c,sea_temperature,sss_psu,salinity,chlor_a_mg_m3,wind_speed_mps,wind_dir_deg,wind_direction,curr_speed_mps,curr_dir,current_speed,current_direction,ocean_current,voyage_id,last_clean_date,days_since_clean,fouling_percent,fouling_class,fuel_consumption_tpd
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-05-19 12:00:00,2024-05-19,23.325614,97.824125,0.0,0.0,19.58,19.58,19.58,18.23,18.23,32.83,32.83,0.904,6.76,127.0,127.0,0.82,345.2,0.82,345.2,0.82,VG_VSL_2009_2024_3196,2024-04-21,28,78.12,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-05-20 12:00:00,2024-05-20,24.504988,98.304449,11.63,11.63,0.01,0.01,0.0,17.75,17.75,33.19,33.19,0.223,5.33,22.2,22.2,0.34,319.7,0.34,319.7,0.34,VG_VSL_2009_2024_1449,2024-04-21,29,54.19,medium,0.692
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-05-21 12:00:00,2024-05-21,22.35711,98.154725,13.37,13.37,1.09,1.09,0.0,17.79,17.79,36.9,36.9,1.136,2.19,356.8,356.8,0.0,87.7,0.0,87.7,0.0,VG_VSL_2009_2024_3992,2024-04-21,30,51.99,medium,1.033
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-05-22 12:00:00,2024-05-22,24.507419,99.630534,0.03,0.03,17.59,17.59,17.59,16.03,16.03,33.9,33.9,0.771,11.23,228.2,228.2,0.35,3.8,0.35,3.8,0.35,VG_VSL_2009_2024_3660,2024-04-21,31,74.5,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-05-23 12:00:00,2024-05-23,23.640442,98.953194,13.98,13.98,0.04,0.04,0.0,15.73,15.73,33.27,33.27,1.407,8.25,256.0,256.0,0.04,350.1,0.04,350.1,0.04,VG_VSL_2009_2024_1637,2024-04-21,32,50.83,medium,1.104
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-05-24 12:00:00,2024-05-24,24.815788,99.506924,0.0,0.0,12.71,12.71,12.71,16.18,16.18,36.53,36.53,0.72,4.85,29.7,29.7,0.3,59.3,0.3,59.3,0.3,VG_VSL_2009_2024_629,2024-04-21,33,77.68,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-05-25 12:00:00,2024-05-25,24.385601,100.029198,0.58,0.58,17.14,17.14,17.14,16.42,16.42,33.35,33.35,0.475,8.25,332.6,332.6,0.79,68.5,0.79,68.5,0.79,VG_VSL_2009_2024_1475,2024-04-21,34,87.35,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-05-26 12:00:00,2024-05-26,24.826409,98.258866,0.4,0.4,12.47,12.47,12.47,17.76,17.76,32.84,32.84,1.414,5.84,216.2,216.2,0.79,197.0,0.79,197.0,0.79,VG_VSL_2009_2024_3255,2024-04-21,35,85.12,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-05-27 12:00:00,2024-05-27,24.178118,99.200527,13.65,13.65,3.06,3.06,3.06,18.26,18.26,35.46,35.46,0.375,1.27,335.9,335.9,0.94,59.0,0.94,59.0,0.94,VG_VSL_2009_2024_3793,2024-04-21,36,69.48,high,1.123
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-05-28 12:00:00,2024-05-28,23.797825,97.370578,16.97,16.97,2.79,2.79,2.79,16.74,16.74,35.79,35.79,0.243,8.36,17.3,17.3,0.71,238.5,0.71,238.5,0.71,VG_VSL_2009_2024_1243,2024-04-21,37,58.82,medium,2.376
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-05-29 12:00:00,2024-05-29,24.764994,99.513271,0.29,0.29,21.79,21.79,21.79,18.71,18.71,33.92,33.92,0.154,4.05,180.9,180.9,0.27,158.3,0.27,158.3,0.27,VG_VSL_2009_2024_3829,2024-04-21,38,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-05-30 12:00:00,2024-05-30,23.179759,98.434673,8.2,8.2,0.01,0.01,0.0,15.34,15.34,36.34,36.34,0.775,6.04,82.7,82.7,0.64,28.9,0.64,28.9,0.64,VG_VSL_2009_2024_3753,2024-04-21,39,56.73,medium,0.266
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-05-31 12:00:00,2024-05-31,23.774283,97.396122,5.22,5.22,3.23,3.23,3.23,15.46,15.46,35.39,35.39,1.029,7.83,77.2,77.2,0.72,355.4,0.72,355.4,0.72,VG_VSL_2009_2024_1861,2024-04-21,40,58.04,medium,0.06
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-01 12:00:00,2024-06-01,24.211763,97.746389,13.26,13.26,1.36,1.36,0.0,15.84,15.84,36.74,36.74,0.729,8.5,221.7,221.7,0.0,333.8,0.0,333.8,0.0,VG_VSL_2009_2024_3886,2024-04-21,41,65.77,high,1.11
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-02 12:00:00,2024-06-02,24.471361,97.677111,8.23,8.23,4.5,4.5,4.5,17.79,17.79,36.28,36.28,0.191,1.86,123.3,123.3,0.8,35.9,0.8,35.9,0.8,VG_VSL_2009_2024_662,2024-04-21,42,72.75,high,0.228
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-03 12:00:00,2024-06-03,23.619515,97.815043,0.06,0.06,14.42,14.42,14.42,18.61,18.61,33.24,33.24,0.116,9.92,141.0,141.0,0.63,226.5,0.63,226.5,0.63,VG_VSL_2009_2024_1012,2024-04-21,43,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-04 12:00:00,2024-06-04,23.477181,100.612524,19.88,19.88,2.26,2.26,2.26,17.57,17.57,31.95,31.95,0.236,1.67,245.3,245.3,0.69,265.3,0.69,265.3,0.69,VG_VSL_2009_2024_1867,2024-04-21,44,80.36,high,3.612
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-05 12:00:00,2024-06-05,23.734845,98.752449,3.4,3.4,6.0,6.0,6.0,14.99,14.99,34.89,34.89,0.825,3.34,157.1,157.1,0.84,271.3,0.84,271.3,0.84,VG_VSL_2009_2024_2294,2024-04-21,45,79.19,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-06 12:00:00,2024-06-06,24.305341,97.672415,14.86,14.86,1.63,1.63,0.0,17.64,17.64,34.03,34.03,0.421,11.21,306.8,306.8,0.6,108.3,0.6,108.3,0.6,VG_VSL_2009_2024_3945,2024-04-21,46,86.21,high,1.505
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-07 12:00:00,2024-06-07,24.133073,98.374164,11.63,11.63,3.48,3.48,3.48,17.27,17.27,36.48,36.48,0.173,7.87,119.7,119.7,0.44,253.5,0.44,253.5,0.44,VG_VSL_2009_2024_1230,2024-04-21,47,81.66,high,0.711
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-08 12:00:00,2024-06-08,24.109718,99.637997,16.04,16.04,0.82,0.82,0.0,17.62,17.62,35.24,35.24,0.18,8.27,97.3,97.3,0.16,199.9,0.16,199.9,0.16,VG_VSL_2009_2024_3628,2024-04-21,48,77.71,high,1.869
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-09 12:00:00,2024-06-09,23.079592,97.11082,7.61,7.61,0.04,0.04,0.0,19.16,19.16,35.33,35.33,0.259,9.74,198.1,198.1,0.49,167.1,0.49,167.1,0.49,VG_VSL_2009_2024_660,2024-04-21,49,82.57,high,0.205
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-10 12:00:00,2024-06-10,24.082926,99.398985,12.44,12.44,2.58,2.58,2.58,17.67,17.67,32.99,32.99,0.062,5.63,89.0,89.0,0.72,140.0,0.72,140.0,0.72,VG_VSL_2009_2024_224,2024-04-21,50,88.44,high,0.884
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-11 12:00:00,2024-06-11,23.760884,99.057849,10.74,10.74,1.0,1.0,0.0,17.14,17.14,37.01,37.01,0.183,6.28,154.9,154.9,1.22,265.9,1.22,265.9,1.22,VG_VSL_2009_2024_3592,2024-04-21,51,86.33,high,0.533
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-12 12:00:00,2024-06-12,24.066593,97.330557,10.0,10.0,0.0,0.0,0.0,17.09,17.09,35.27,35.27,0.116,8.69,334.5,334.5,0.93,229.0,0.93,229.0,0.93,VG_VSL_2009_2024_2598,2024-04-21,52,80.34,high,0.402
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-13 12:00:00,2024-06-13,23.355179,97.161478,16.07,16.07,0.65,0.65,0.0,15.8,15.8,36.53,36.53,0.278,0.06,178.2,178.2,0.45,304.3,0.45,304.3,0.45,VG_VSL_2009_2024_1931,2024-04-21,53,87.62,high,1.873
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-14 12:00:00,2024-06-14,25.118033,99.155269,10.89,10.89,0.14,0.14,0.0,18.58,18.58,32.12,32.12,0.435,5.79,348.4,348.4,0.22,94.4,0.22,94.4,0.22,VG_VSL_2009_2024_1133,2024-04-21,54,97.5,high,0.592
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-15 12:00:00,2024-06-15,24.772435,99.469873,10.83,10.83,0.33,0.33,0.0,16.43,16.43,34.35,34.35,0.204,11.61,53.3,53.3,0.44,194.2,0.44,194.2,0.44,VG_VSL_2009_2024_3178,2024-04-21,55,82.08,high,0.555
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-16 12:00:00,2024-06-16,24.380169,99.808006,7.5,7.5,1.79,1.79,0.0,17.4,17.4,38.11,38.11,0.046,7.9,197.3,197.3,0.71,121.6,0.71,121.6,0.71,VG_VSL_2009_2024_1873,2024-04-21,56,78.98,high,0.189
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-17 12:00:00,2024-06-17,24.55117,100.762538,3.38,3.38,1.93,1.93,0.0,16.79,16.79,36.29,36.29,0.416,4.51,65.2,65.2,0.72,192.7,0.72,192.7,0.72,VG_VSL_2009_2024_3314,2024-04-21,57,91.08,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-18 12:00:00,2024-06-18,24.254622,98.979328,12.87,12.87,0.6,0.6,0.0,18.32,18.32,36.49,36.49,0.717,10.14,32.4,32.4,0.31,105.9,0.31,105.9,0.31,VG_VSL_2009_2024_887,2024-04-21,58,91.49,high,0.921
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-19 12:00:00,2024-06-19,25.238304,97.522842,15.99,15.99,0.88,0.88,0.0,15.67,15.67,35.51,35.51,0.098,7.64,182.2,182.2,0.79,175.3,0.79,175.3,0.79,VG_VSL_2009_2024_3143,2024-04-21,59,86.33,high,1.966
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-20 12:00:00,2024-06-20,23.353076,98.385573,0.94,0.94,13.76,13.76,13.76,16.63,16.63,35.56,35.56,0.257,5.47,238.0,238.0,0.19,113.2,0.19,113.2,0.19,VG_VSL_2009_2024_2451,2024-04-21,60,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-21 12:00:00,2024-06-21,23.470444,99.494581,12.23,12.23,1.12,1.12,0.0,18.78,18.78,34.02,34.02,0.641,6.3,154.5,154.5,0.56,103.7,0.56,103.7,0.56,VG_VSL_2009_2024_1148,2024-04-21,61,99.94,high,0.844
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-22 12:00:00,2024-06-22,23.871739,98.802658,15.58,15.58,2.92,2.92,2.92,16.34,16.34,36.49,36.49,0.904,13.17,353.1,353.1,0.44,330.0,0.44,330.0,0.44,VG_VSL_2009_2024_2634,2024-04-21,62,100.0,high,1.588
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-23 12:00:00,2024-06-23,24.529302,98.248913,5.55,5.55,0.61,0.61,0.0,18.01,18.01,32.84,32.84,0.619,7.76,314.4,314.4,0.17,132.0,0.17,132.0,0.17,VG_VSL_2009_2024_2048,2024-04-21,63,100.0,high,0.082
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-24 12:00:00,2024-06-24,23.992268,99.32522,12.8,12.8,1.55,1.55,0.0,15.31,15.31,37.11,37.11,1.105,4.79,214.8,214.8,1.25,329.7,1.25,329.7,1.25,VG_VSL_2009_2024_2058,2024-04-21,64,99.65,high,0.946
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-25 12:00:00,2024-06-25,23.591379,99.356417,13.26,13.26,0.72,0.72,0.0,18.25,18.25,33.0,33.0,0.567,8.3,268.5,268.5,0.31,150.5,0.31,150.5,0.31,VG_VSL_2009_2024_2043,2024-04-21,65,100.0,high,0.988
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-26 12:00:00,2024-06-26,24.040134,100.830643,10.34,10.34,1.11,1.11,0.0,16.46,16.46,33.89,33.89,0.673,9.89,30.9,30.9,0.63,198.1,0.63,198.1,0.63,VG_VSL_2009_2024_1610,2024-04-21,66,99.94,high,0.536
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-27 12:00:00,2024-06-27,24.257538,97.759621,14.59,14.59,2.22,2.22,2.22,16.59,16.59,35.57,35.57,0.658,5.04,194.3,194.3,0.0,227.5,0.0,227.5,0.0,VG_VSL_2009_2024_923,2024-04-21,67,100.0,high,1.299
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-28 12:00:00,2024-06-28,24.753025,97.393218,13.63,13.63,0.32,0.32,0.0,17.29,17.29,35.87,35.87,0.04,7.86,116.9,116.9,0.14,10.8,0.14,10.8,0.14,VG_VSL_2009_2024_374,2024-04-21,68,100.0,high,1.185
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-29 12:00:00,2024-06-29,23.236113,99.532406,0.1,0.1,23.04,23.04,23.04,18.94,18.94,34.76,34.76,0.146,7.91,228.9,228.9,0.3,268.8,0.3,268.8,0.3,VG_VSL_2009_2024_3098,2024-04-21,69,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-06-30 12:00:00,2024-06-30,24.254627,98.849272,10.5,10.5,2.13,2.13,2.13,14.7,14.7,35.57,35.57,1.046,4.14,32.9,32.9,0.46,12.9,0.46,12.9,0.46,VG_VSL_2009_2024_1735,2024-04-21,70,100.0,high,0.551
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-01 12:00:00,2024-07-01,24.187117,98.35645,10.52,10.52,0.34,0.34,0.0,16.4,16.4,36.5,36.5,0.624,9.5,287.8,287.8,1.06,194.8,1.06,194.8,1.06,VG_VSL_2009_2024_870,2024-04-21,71,100.0,high,0.492
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-02 12:00:00,2024-07-02,23.688314,99.264581,0.75,0.75,21.37,21.37,21.37,17.84,17.84,32.61,32.61,0.868,7.01,86.2,86.2,0.59,164.8,0.59,164.8,0.59,VG_VSL_2009_2024_1829,2024-04-21,72,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-03 12:00:00,2024-07-03,24.501833,99.963997,14.07,14.07,0.45,0.45,0.0,15.9,15.9,36.29,36.29,0.304,11.11,6.6,6.6,0.01,168.0,0.01,168.0,0.01,VG_VSL_2009_2024_3233,2024-04-21,73,100.0,high,1.263
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-04 12:00:00,2024-07-04,23.716066,96.053304,3.24,3.24,1.3,1.3,0.0,16.08,16.08,33.67,33.67,0.464,6.19,70.5,70.5,0.04,322.0,0.04,322.0,0.04,VG_VSL_2009_2024_3396,2024-04-21,74,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-05 12:00:00,2024-07-05,24.421482,98.567686,0.32,0.32,22.69,22.69,22.69,17.89,17.89,34.47,34.47,0.391,10.37,292.1,292.1,0.43,287.4,0.43,287.4,0.43,VG_VSL_2009_2024_3001,2024-04-21,75,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-06 12:00:00,2024-07-06,24.50608,98.879186,13.53,13.53,2.85,2.85,2.85,18.28,18.28,32.84,32.84,0.587,8.35,259.3,259.3,0.0,5.8,0.0,5.8,0.0,VG_VSL_2009_2024_888,2024-04-21,76,100.0,high,1.013
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-07 12:00:00,2024-07-07,23.895076,97.636434,0.0,0.0,19.22,19.22,19.22,15.25,15.25,38.26,38.26,0.774,6.78,94.6,94.6,0.0,115.8,0.0,115.8,0.0,VG_VSL_2009_2024_3063,2024-04-21,77,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-08 12:00:00,2024-07-08,23.448117,98.377214,10.08,10.08,1.1,1.1,0.0,17.24,17.24,36.21,36.21,0.81,7.72,31.0,31.0,0.93,11.9,0.93,11.9,0.93,VG_VSL_2009_2024_625,2024-04-21,78,100.0,high,0.476
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-09 12:00:00,2024-07-09,25.866766,100.22592,7.72,7.72,1.61,1.61,0.0,16.95,16.95,36.68,36.68,1.02,4.91,90.6,90.6,0.74,248.1,0.74,248.1,0.74,VG_VSL_2009_2024_1485,2024-04-21,79,100.0,high,0.196
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-10 12:00:00,2024-07-10,24.38926,97.391808,14.73,14.73,0.03,0.03,0.0,18.13,18.13,37.52,37.52,0.432,8.74,335.9,335.9,0.19,5.9,0.19,5.9,0.19,VG_VSL_2009_2024_2906,2024-04-21,80,100.0,high,1.549
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-11 12:00:00,2024-07-11,24.063597,98.68986,0.1,0.1,21.48,21.48,21.48,15.88,15.88,37.43,37.43,0.389,5.67,234.4,234.4,0.66,278.7,0.66,278.7,0.66,VG_VSL_2009_2024_1295,2024-04-21,81,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-12 12:00:00,2024-07-12,23.675798,96.979938,9.53,9.53,0.2,0.2,0.0,16.64,16.64,36.79,36.79,0.29,3.48,332.2,332.2,0.51,174.7,0.51,174.7,0.51,VG_VSL_2009_2024_3905,2024-04-21,82,100.0,high,0.403
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-13 12:00:00,2024-07-13,24.363392,96.179472,0.0,0.0,13.2,13.2,13.2,17.27,17.27,34.01,34.01,0.686,5.67,266.3,266.3,0.64,284.5,0.64,284.5,0.64,VG_VSL_2009_2024_3702,2024-04-21,83,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-14 12:00:00,2024-07-14,24.307803,100.27522,15.7,15.7,0.57,0.57,0.0,16.4,16.4,32.86,32.86,1.498,9.7,164.4,164.4,0.06,66.0,0.06,66.0,0.06,VG_VSL_2009_2024_1906,2024-04-21,84,100.0,high,1.905
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-15 12:00:00,2024-07-15,24.385025,100.042628,5.89,5.89,3.73,3.73,3.73,15.14,15.14,37.96,37.96,0.094,8.46,317.9,317.9,0.71,107.5,0.71,107.5,0.71,VG_VSL_2009_2024_2088,2024-04-21,85,100.0,high,0.093
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-16 12:00:00,2024-07-16,24.885386,99.651843,10.04,10.04,2.03,2.03,2.03,16.83,16.83,36.13,36.13,0.967,8.39,156.8,156.8,0.35,110.3,0.35,110.3,0.35,VG_VSL_2009_2024_3932,2024-04-21,86,100.0,high,0.42
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-17 12:00:00,2024-07-17,23.81602,97.656552,6.46,6.46,0.08,0.08,0.0,16.41,16.41,35.74,35.74,0.56,5.33,240.7,240.7,0.36,61.8,0.36,61.8,0.36,VG_VSL_2009_2024_730,2024-04-21,87,100.0,high,0.133
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-18 12:00:00,2024-07-18,24.198098,97.436206,0.65,0.65,20.04,20.04,20.04,17.14,17.14,35.12,35.12,0.42,8.73,228.9,228.9,0.32,98.4,0.32,98.4,0.32,VG_VSL_2009_2024_1470,2024-04-21,88,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-19 12:00:00,2024-07-19,24.454088,98.14382,7.31,7.31,1.85,1.85,0.0,19.06,19.06,35.54,35.54,0.155,6.17,32.7,32.7,0.64,30.2,0.64,30.2,0.64,VG_VSL_2009_2024_716,2024-04-21,89,100.0,high,0.188
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-20 12:00:00,2024-07-20,23.834417,98.83956,0.33,0.33,16.11,16.11,16.11,15.31,15.31,34.0,34.0,0.027,5.74,70.1,70.1,0.61,325.1,0.61,325.1,0.61,VG_VSL_2009_2024_3474,2024-04-21,90,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-21 12:00:00,2024-07-21,23.839344,98.051448,8.12,8.12,2.02,2.02,2.02,17.59,17.59,34.48,34.48,1.024,10.88,47.8,47.8,0.0,211.7,0.0,211.7,0.0,VG_VSL_2009_2024_2694,2024-04-21,91,100.0,high,0.254
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-22 12:00:00,2024-07-22,23.728586,100.164586,0.25,0.25,16.96,16.96,16.96,17.16,17.16,35.53,35.53,0.358,5.36,167.5,167.5,0.0,312.2,0.0,312.2,0.0,VG_VSL_2009_2024_3216,2024-04-21,92,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-23 12:00:00,2024-07-23,24.86357,98.997046,11.36,11.36,2.52,2.52,2.52,17.61,17.61,36.03,36.03,1.11,4.65,287.3,287.3,0.38,240.3,0.38,240.3,0.38,VG_VSL_2009_2024_3729,2024-04-21,93,100.0,high,0.625
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-24 12:00:00,2024-07-24,24.881033,98.844665,11.06,11.06,2.03,2.03,2.03,15.6,15.6,34.54,34.54,1.231,3.84,160.4,160.4,0.68,3.4,0.68,3.4,0.68,VG_VSL_2009_2024_3256,2024-04-21,94,100.0,high,0.616
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-25 12:00:00,2024-07-25,24.144064,97.923832,15.81,15.81,0.94,0.94,0.0,15.36,15.36,33.5,33.5,0.347,1.79,61.1,61.1,0.54,22.6,0.54,22.6,0.54,VG_VSL_2009_2024_1828,2024-04-21,95,100.0,high,1.959
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-26 12:00:00,2024-07-26,24.274129,98.620814,0.1,0.1,14.35,14.35,14.35,16.85,16.85,32.71,32.71,0.353,10.05,174.4,174.4,0.0,312.2,0.0,312.2,0.0,VG_VSL_2009_2024_3847,2024-04-21,96,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-27 12:00:00,2024-07-27,24.901046,97.429289,0.45,0.45,16.16,16.16,16.16,17.6,17.6,35.25,35.25,0.099,11.13,334.8,334.8,0.0,122.0,0.0,122.0,0.0,VG_VSL_2009_2024_2219,2024-04-21,97,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-28 12:00:00,2024-07-28,23.951386,99.401567,9.07,9.07,0.11,0.11,0.0,16.85,16.85,34.65,34.65,0.192,7.56,77.4,77.4,0.0,308.9,0.0,308.9,0.0,VG_VSL_2009_2024_2360,2024-04-21,98,100.0,high,0.361
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-29 12:00:00,2024-07-29,23.358157,98.464922,0.86,0.86,21.51,21.51,21.51,16.3,16.3,34.08,34.08,0.0,7.11,227.8,227.8,0.7,310.7,0.7,310.7,0.7,VG_VSL_2009_2024_1849,2024-04-21,99,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-30 12:00:00,2024-07-30,23.985872,97.792665,10.41,10.41,0.46,0.46,0.0,15.58,15.58,37.13,37.13,0.396,4.33,218.9,218.9,0.63,321.1,0.63,321.1,0.63,VG_VSL_2009_2024_948,2024-04-21,100,100.0,high,0.584
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-07-31 12:00:00,2024-07-31,23.333045,97.807274,0.0,0.0,13.16,13.16,13.16,17.43,17.43,34.24,34.24,0.162,5.47,252.7,252.7,0.58,147.2,0.58,147.2,0.58,VG_VSL_2009_2024_1445,2024-04-21,101,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-08-01 12:00:00,2024-08-01,24.959034,97.363582,11.13,11.13,1.3,1.3,0.0,16.04,16.04,36.37,36.37,1.035,4.21,168.3,168.3,0.07,156.3,0.07,156.3,0.07,VG_VSL_2009_2024_2904,2024-04-21,102,100.0,high,0.687
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-08-02 12:00:00,2024-08-02,23.982016,100.543912,14.34,14.34,3.13,3.13,3.13,16.0,16.0,32.4,32.4,0.489,8.44,220.6,220.6,0.02,356.9,0.02,356.9,0.02,VG_VSL_2009_2024_237,2024-04-21,103,100.0,high,1.379
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-08-03 12:00:00,2024-08-03,24.278378,98.129325,9.66,9.66,1.36,1.36,0.0,16.65,16.65,35.53,35.53,0.764,6.79,154.1,154.1,0.0,313.5,0.0,313.5,0.0,VG_VSL_2009_2024_1463,2024-04-21,104,100.0,high,0.395
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-08-04 12:00:00,2024-08-04,24.353198,99.42632,0.31,0.31,12.81,12.81,12.81,17.86,17.86,38.05,38.05,1.072,5.52,285.0,285.0,0.87,69.5,0.87,69.5,0.87,VG_VSL_2009_2024_3681,2024-04-21,105,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-08-05 12:00:00,2024-08-05,25.286789,99.378945,7.81,7.81,0.42,0.42,0.0,18.65,18.65,36.43,36.43,0.663,5.7,204.2,204.2,0.95,13.3,0.95,13.3,0.95,VG_VSL_2009_2024_689,2024-04-21,106,100.0,high,0.235
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-08-06 12:00:00,2024-08-06,24.858715,98.219449,10.86,10.86,0.31,0.31,0.0,17.7,17.7,35.82,35.82,1.038,7.33,98.3,98.3,0.37,244.1,0.37,244.1,0.37,VG_VSL_2009_2024_2664,2024-04-21,107,100.0,high,0.617
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-08-07 12:00:00,2024-08-07,24.015321,100.573944,0.11,0.11,20.85,20.85,20.85,16.49,16.49,34.71,34.71,0.155,10.78,311.4,311.4,0.45,112.2,0.45,112.2,0.45,VG_VSL_2009_2024_1626,2024-04-21,108,100.0,high,0.05
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-08-08 12:00:00,2024-08-08,23.609885,99.728774,10.11,10.11,0.01,0.01,0.0,15.69,15.69,35.28,35.28,0.248,8.51,180.7,180.7,0.11,218.3,0.11,218.3,0.11,VG_VSL_2009_2024_329,2024-04-21,109,100.0,high,0.444
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-08-09 12:00:00,2024-08-09,24.444579,101.289805,14.25,14.25,1.61,1.61,0.0,17.05,17.05,35.84,35.84,1.172,12.61,96.3,96.3,0.0,342.2,0.0,342.2,0.0,VG_VSL_2009_2024_1258,2024-04-21,110,100.0,high,1.381
VSL_2009,300000009,9100009,bulk,2092,epoxy,2024-08-10 12:00:00,2024-08-10,23.265393,98.693729,7.57,7.57,3.16,3.16,3.16,18.2,18.2,34.65,34.65,0.22,12.7,203.1,203.1,0.0,162.6,0.0,162.6,0.0,VG_VSL_2009_2024_3229,2024-04-21,111,100.0,high,0.213
